DAY,HOUR,PJME,PJMW,COMED,DAYTON,AEP,DUQ,DOM,FE,DEOK,EKPC
02/22/14,1500,27540,5020,10907,1721,13507,1533,9036,7434,2707,1204
02/22/14,1600,27359,4938,10788,1688,13289,1499,8842,7372,2670,1177
02/22/14,1700,27784,4989,10755,1692,13308,1515,8881,7417,2654,1167
02/22/14,1800,29092,5088,10976,1719,13596,1545,9191,7633,2697,1237
02/22/14,1900,31495,5500,11518,1830,14495,1618,10159,8067,2814,1274
02/22/14,2000,31613,5607,12084,1891,14871,1647,10325,8190,2893,1383
02/22/14,2100,31290,5585,11994,1882,14895,1633,10249,8005,2882,1430
02/22/14,2200,30512,5471,11882,1849,14730,1599,10081,7781,2836,1404
02/22/14,2300,29313,5315,11580,1768,14350,1557,9733,7489,2754,1388
02/22/14,2400,27786,5115,11121,1695,13892,1486,9348,7105,2665,1334
02/21/14,100,27681,5176,10832,1685,13444,1490,8857,7214,2480,1052
02/21/14,200,26904,5042,10367,1656,13058,1428,8594,7009,2449,1027
02/21/14,300,26478,5019,10072,1636,12885,1441,8503,6913,2426,1064
02/21/14,400,26523,5004,9946,1657,12923,1405,8532,6890,2432,1064
02/21/14,500,27226,5060,10010,1717,13149,1402,8693,7029,2538,1157
02/21/14,600,29275,5399,10277,1870,13913,1518,9380,7478,2748,1334
02/21/14,700,32828,5942,11069,2100,15314,1624,10505,8240,3109,1553
02/21/14,800,34272,6163,12265,2236,16165,1736,10826,8730,3274,1664
02/21/14,900,34489,6217,12708,2227,16347,1770,10677,8855,3259,1595
02/21/14,1000,34467,6243,12993,2235,16378,1833,10448,8924,3291,1571
02/21/14,1100,34357,6288,13039,2289,16556,1798,10311,8924,3369,1467
02/21/14,1200,33981,6245,13009,2260,16403,1817,10219,8917,3271,1486
02/21/14,1300,33550,6114,12938,2212,16311,1778,10085,8862,3219,1413
02/21/14,1400,33365,6033,12811,2165,15999,1796,10009,8796,3175,1377
02/21/14,1500,33310,5842,12683,2117,15641,1744,9944,8716,3104,1334
02/21/14,1600,33236,5672,12476,2053,15232,1742,9905,8547,3042,1318
02/21/14,1700,33312,5673,12313,2031,15062,1736,9834,8452,3035,1324
02/21/14,1800,33932,5792,12356,2048,15228,1752,10077,8504,3032,1364
02/21/14,1900,35250,6143,12869,2149,16097,1807,10773,8932,3160,1513
02/21/14,2000,34936,6169,13313,2203,16486,1780,10732,9010,3277,1592
02/21/14,2100,34367,6156,13104,2173,16484,1759,10641,8930,3254,1661
02/21/14,2200,33266,6007,12769,2122,16216,1717,10340,8676,3173,1648
02/21/14,2300,31603,5755,12396,2020,15641,1626,9964,8239,3077,1633
02/21/14,2400,29896,5477,11738,1912,15013,1558,9514,7777,2943,1619
02/20/14,100,28350,5593,10493,1889,14503,1579,8712,7648,2828,1354
02/20/14,200,27656,5543,10018,1851,14348,1581,8577,7466,2749,1341
02/20/14,300,27523,5589,9757,1816,14352,1541,8686,7424,2724,1350
02/20/14,400,27861,5660,9624,1814,14491,1559,8863,7350,2736,1361
02/20/14,500,28979,5890,9654,1874,14740,1579,9363,7545,2788,1407
02/20/14,600,31607,6294,9998,1994,15805,1664,10400,7949,2956,1495
02/20/14,700,35442,6871,10802,2207,17300,1813,11971,8778,3280,1635
02/20/14,800,36597,6954,11896,2336,17969,1884,12432,9106,3405,1650
02/20/14,900,35564,6781,12425,2309,17792,1900,11905,9152,3366,1572
02/20/14,1000,34385,6556,12559,2283,17531,1877,11245,9137,3297,1450
02/20/14,1100,33588,6293,12619,2247,17288,1876,10841,9257,3276,1389
02/20/14,1200,32826,6204,12725,2226,16874,1881,10570,9305,3247,1330
02/20/14,1300,32228,6116,12728,2171,16489,1889,10320,9299,3196,1251
02/20/14,1400,31954,6084,12743,2141,16160,1885,10187,9219,3129,1237
02/20/14,1500,31968,6006,12742,2100,15769,1869,10115,9080,3104,1190
02/20/14,1600,32415,5978,12722,2076,15467,1831,10121,8891,3098,1193
02/20/14,1700,33501,6051,12754,2050,15506,1827,10343,8790,3096,1244
02/20/14,1800,35312,6223,12802,2079,15683,1852,10904,8823,3133,1272
02/20/14,1900,36415,6517,13122,2152,16257,1900,11540,9135,3221,1384
02/20/14,2000,36040,6449,13079,2169,16437,1885,11549,9114,3252,1428
02/20/14,2100,35235,6388,12862,2122,16221,1843,11326,8941,3189,1404
02/20/14,2200,33670,6085,12717,2033,15683,1753,10818,8623,3033,1347
02/20/14,2300,31376,5775,12269,1899,14777,1663,10041,8058,2801,1212
02/20/14,2400,29318,5471,11523,1755,13989,1558,9383,7511,2626,1109
02/19/14,100,30552,5808,10615,1843,14801,1613,10011,7682,2791,1295
02/19/14,200,29836,5753,10191,1785,14488,1578,9903,7378,2713,1310
02/19/14,300,29590,5720,9902,1751,14296,1535,9908,7254,2676,1242
02/19/14,400,29720,5760,9748,1745,14316,1541,10002,7208,2650,1247
02/19/14,500,30537,5843,9760,1783,14454,1567,10410,7254,2711,1232
02/19/14,600,32779,6177,10019,1910,15217,1607,11141,7657,2904,1288
02/19/14,700,36280,6664,10864,2131,16537,1733,12348,8369,3197,1456
02/19/14,800,37345,6808,11897,2228,17120,1802,12559,8637,3365,1469
02/19/14,900,36831,6731,12200,2197,16872,1808,12204,8652,3282,1373
02/19/14,1000,36776,6615,12172,2162,16440,1831,11813,8620,3208,1301
02/19/14,1100,36823,6456,12104,2157,15993,1809,11354,8621,3198,1243
02/19/14,1200,36205,6235,12056,2127,15633,1817,10799,8480,3157,1173
02/19/14,1300,35227,6076,11975,2112,15369,1821,10380,8421,3118,1177
02/19/14,1400,34315,5900,11861,2082,15150,1819,10076,8489,3048,1150
02/19/14,1500,33462,5856,11786,2041,14816,1831,9812,8480,3017,1113
02/19/14,1600,33114,5796,11637,1993,14590,1770,9708,8321,2995,1104
02/19/14,1700,33789,5821,11562,1986,14698,1790,9764,8322,2971,1223
02/19/14,1800,35205,6076,11705,2027,14948,1853,10164,8448,3060,1282
02/19/14,1900,37132,6507,12357,2164,15980,1918,11019,8995,3267,1420
02/19/14,2000,36880,6552,12853,2244,16413,1914,11068,9139,3365,1547
02/19/14,2100,36160,6552,12728,2216,16534,1905,10887,9045,3373,1572
02/19/14,2200,34459,6361,12552,2165,16256,1845,10404,8823,3295,1539
02/19/14,2300,32089,6054,12030,2058,15658,1731,9709,8373,3127,1496
02/19/14,2400,29873,5777,11233,1955,14942,1655,9081,7951,2959,1377
02/18/14,100,32159,6288,11271,2076,15881,1638,11764,8103,3081,1618
02/18/14,200,31469,6145,10834,2028,15585,1622,11514,7895,3021,1597
02/18/14,300,31164,6132,10529,1982,15482,1605,11473,7783,2975,1616
02/18/14,400,31328,6157,10378,1972,15475,1588,11505,7793,2947,1641
02/18/14,500,32180,6246,10352,2008,15624,1614,11910,7949,2995,1701
02/18/14,600,34441,6570,10603,2122,16467,1685,12817,8310,3166,1824
02/18/14,700,37149,7006,11321,2295,17838,1796,14016,8891,3476,2051
02/18/14,800,38549,7235,12380,2389,18666,1895,14587,9214,3539,2054
02/18/14,900,39096,7166,12731,2395,18461,1905,14021,9358,3450,1924
02/18/14,1000,38268,7013,12635,2351,17936,1925,13040,9467,3358,1742
02/18/14,1100,37281,6790,12540,2310,17633,1943,12209,9488,3292,1598
02/18/14,1200,36384,6603,12458,2260,16980,1929,11613,9489,3231,1447
02/18/14,1300,35432,6445,12321,2219,16473,1915,11075,9333,3197,1326
02/18/14,1400,34764,6287,12193,2161,16098,1872,10694,9219,3146,1338
02/18/14,1500,34340,6130,12112,2107,15755,1843,10372,9003,3102,1275
02/18/14,1600,34052,5997,12001,2055,15375,1820,10189,8799,3122,1274
02/18/14,1700,34425,5994,12072,2077,15406,1821,10321,8738,3124,1267
02/18/14,1800,36082,6269,12191,2119,15865,1838,10826,8891,3176,1390
02/18/14,1900,38387,6741,12753,2233,16960,1925,11886,9399,3353,1574
02/18/14,2000,38291,6862,13179,2294,17441,1933,12071,9449,3464,1628
02/18/14,2100,37734,6851,12967,2270,17316,1917,12045,9320,3441,1670
02/18/14,2200,36245,6670,12686,2189,16949,1860,11638,8955,3308,1635
02/18/14,2300,34034,6335,12100,2053,16190,1771,10969,8433,3143,1578
02/18/14,2400,31944,6075,11378,1936,15395,1671,10353,7960,2938,1453
02/17/14,100,32402,6210,10825,2062,16316,1712,11435,8256,3179,1868
02/17/14,200,31925,6242,10490,2057,16625,1676,11460,8126,3162,1885
02/17/14,300,31910,6273,10315,2064,16580,1687,11608,8170,3180,1909
02/17/14,400,32249,6414,10271,2098,16860,1686,11951,8222,3226,1941
02/17/14,500,33256,6606,10287,2165,17499,1726,12444,8461,3318,2002
02/17/14,600,35298,7037,10589,2288,18420,1814,13441,8872,3473,2148
02/17/14,700,37975,7554,11236,2469,19806,1948,14755,9564,3742,2308
02/17/14,800,39308,7878,12228,2593,20494,1998,15211,9906,3863,2305
02/17/14,900,39273,7762,12720,2629,20570,2057,14858,10090,3889,2262
02/17/14,1000,39016,7547,13137,2648,20242,2094,14304,10097,3902,2192
02/17/14,1100,38471,7306,13421,2643,19629,2016,13763,10019,3934,2128
02/17/14,1200,37758,7127,13550,2627,19170,1993,13173,9903,3847,1974
02/17/14,1300,36796,6862,13629,2592,18727,1974,12668,9747,3767,1815
02/17/14,1400,36016,6698,13610,2557,18421,1930,12254,9630,3727,1735
02/17/14,1500,35321,6499,13620,2492,18180,1955,11920,9540,3666,1666
02/17/14,1600,35164,6437,13571,2474,17841,1901,11862,9539,3681,1674
02/17/14,1700,35892,6575,13241,2529,18067,1934,12189,9579,3807,1709
02/17/14,1800,38208,6960,13236,2591,18488,1983,13252,9755,3847,1777
02/17/14,1900,40738,7408,13776,2658,19348,2049,14278,10129,3925,1814
02/17/14,2000,40792,7446,13984,2616,19291,2023,14353,10113,3886,1840
02/17/14,2100,40205,7376,13815,2538,18986,1989,14197,9940,3786,1827
02/17/14,2200,38522,7135,13452,2416,18185,1949,13641,9584,3641,1809
02/17/14,2300,36100,6732,12859,2278,17366,1855,12901,9026,3445,1725
02/17/14,2400,33758,6459,12010,2166,16447,1713,12148,8572,3229,1631
02/16/14,100,32070,6243,11314,1958,16719,1655,12432,8150,3106,1938
02/16/14,200,31432,6186,10836,1902,16450,1629,12272,7983,3066,1896
02/16/14,300,31124,6119,10544,1875,16363,1590,12254,7884,3022,1899
02/16/14,400,31073,6178,10343,1874,16487,1574,12301,7857,3009,1882
02/16/14,500,31420,6176,10303,1877,16472,1583,12551,7805,3005,1911
02/16/14,600,32122,6311,10235,1903,16559,1611,12932,7773,3048,1932
02/16/14,700,33196,6457,10353,1956,16937,1652,13408,7901,3119,1957
02/16/14,800,33987,6553,10650,2030,17201,1685,13761,8050,3189,2012
02/16/14,900,34844,6785,10673,2083,17662,1719,13822,8269,3269,2100
02/16/14,1000,35128,6725,10950,2131,17689,1767,13314,8582,3322,2033
02/16/14,1100,34779,6651,11031,2139,17330,1797,12640,8651,3335,1937
02/16/14,1200,34100,6611,10978,2146,17054,1823,12034,8546,3332,1858
02/16/14,1300,33430,6538,10849,2149,16769,1795,11630,8288,3344,1792
02/16/14,1400,33014,6404,10791,2117,16648,1787,11306,8249,3323,1729
02/16/14,1500,33057,6383,10699,2099,16431,1786,11097,8238,3325,1697
02/16/14,1600,33540,6408,10713,2095,16423,1783,11147,8256,3324,1634
02/16/14,1700,34593,6576,10836,2135,16643,1809,11502,8502,3340,1666
02/16/14,1800,36608,6866,11280,2204,17073,1866,12254,8887,3463,1702
02/16/14,1900,38500,7095,12067,2307,17897,1948,13095,9660,3613,1866
02/16/14,2000,38267,7132,12514,2325,18167,1928,13131,9900,3662,1977
02/16/14,2100,37693,7017,12444,2292,18023,1924,12946,9786,3619,2003
02/16/14,2200,36536,6855,12229,2230,17586,1906,12500,9478,3505,1982
02/16/14,2300,35056,6602,11889,2164,17128,1845,12099,9061,3361,1931
02/16/14,2400,33557,6381,11380,2113,16706,1769,11642,8919,3254,1889
02/15/14,100,30197,5732,11840,2091,15739,1615,10403,7843,3247,1801
02/15/14,200,29264,5611,11342,2034,15408,1563,10177,7694,3165,1819
02/15/14,300,28826,5606,11155,2006,15302,1557,10056,7599,3127,1894
02/15/14,400,28609,5598,11024,2012,15425,1534,10024,7550,3142,1964
02/15/14,500,28873,5649,10937,2026,15636,1534,10182,7603,3166,2014
02/15/14,600,29692,5764,11030,2073,16046,1575,10522,7777,3233,2125
02/15/14,700,30884,5942,11318,2161,16617,1632,11140,8076,3343,2140
02/15/14,800,31970,6171,11800,2232,17142,1686,11635,8361,3458,2217
02/15/14,900,33399,6445,11918,2282,17899,1717,12224,8579,3507,2211
02/15/14,1000,34563,6634,12037,2284,18099,1770,12476,8814,3510,2295
02/15/14,1100,35152,6634,12064,2256,17966,1786,12735,8879,3471,2215
02/15/14,1200,35303,6658,12004,2209,17706,1789,12770,8746,3424,2121
02/15/14,1300,35241,6562,11815,2155,17365,1797,12730,8542,3366,2028
02/15/14,1400,34987,6521,11636,2098,17020,1775,12614,8394,3303,2006
02/15/14,1500,34853,6418,11520,2054,16651,1739,12611,8250,3265,1914
02/15/14,1600,34897,6397,11529,2030,16569,1756,12590,8158,3203,1889
02/15/14,1700,35420,6440,11653,2041,16742,1736,12684,8250,3275,1945
02/15/14,1800,36779,6714,11885,2136,17302,1784,13219,8466,3407,2023
02/15/14,1900,38245,7035,12571,2255,18299,1908,14093,9032,3574,2110
02/15/14,2000,37857,7111,12854,2278,18548,1916,14070,9197,3590,2131
02/15/14,2100,37177,7046,12797,2245,18300,1890,13874,9150,3578,2127
02/15/14,2200,36247,6896,12651,2205,18095,1861,13613,8951,3500,2082
02/15/14,2300,34833,6665,12373,2119,17594,1814,13268,8648,3368,2044
02/15/14,2400,33364,6424,11830,2036,17145,1738,12798,8279,3239,1997
02/14/14,100,31148,6210,11593,2042,16528,1685,11915,8069,3009,1829
02/14/14,200,30404,6089,11107,1993,16394,1633,11705,7878,2935,1821
02/14/14,300,30085,6045,10868,1962,16233,1632,11707,7769,2907,1770
02/14/14,400,30218,6003,10793,1971,16219,1641,11802,7722,2909,1831
02/14/14,500,30919,6116,10772,2020,16496,1670,12088,7837,2982,1859
02/14/14,600,32583,6293,11102,2141,17162,1713,12717,8222,3167,1953
02/14/14,700,34829,6644,11791,2359,18416,1842,13617,8898,3449,2129
02/14/14,800,36018,6836,12812,2484,19028,1896,14012,9349,3594,2161
02/14/14,900,36521,6909,13204,2483,19079,1960,13598,9458,3565,2046
02/14/14,1000,36360,6852,13436,2484,18841,1982,12911,9558,3541,1909
02/14/14,1100,36031,6797,13532,2471,18394,1962,12386,9657,3569,1775
02/14/14,1200,35627,6683,13493,2472,18045,1951,11950,9579,3546,1713
02/14/14,1300,35124,6532,13361,2450,17716,1944,11482,9466,3552,1637
02/14/14,1400,34654,6370,13156,2439,17346,1964,11116,9417,3551,1580
02/14/14,1500,34050,6267,13113,2413,16990,1923,10796,9411,3531,1561
02/14/14,1600,33644,6138,12977,2379,16922,1878,10624,9240,3547,1635
02/14/14,1700,33942,6148,12847,2367,16864,1851,10678,9134,3536,1651
02/14/14,1800,35579,6388,12901,2377,17223,1882,11235,9217,3609,1732
02/14/14,1900,37347,6700,13484,2480,17931,1967,12166,9521,3742,1824
02/14/14,2000,36836,6670,13843,2486,18013,1931,12166,9478,3749,1845
02/14/14,2100,36100,6602,13666,2443,17837,1884,12036,9387,3663,1825
02/14/14,2200,35024,6419,13441,2388,17521,1830,11825,9067,3604,1814
02/14/14,2300,33316,6165,12998,2287,16951,1748,11276,8652,3463,1777
02/14/14,2400,31591,5954,12464,2180,16311,1662,10811,8240,3336,1774
02/13/14,100,34771,6812,11776,2264,17782,1743,13215,8322,3402,1925
02/13/14,200,33828,6697,11309,2234,17624,1699,13012,8150,3325,1930
02/13/14,300,33466,6678,11125,2212,17530,1678,12921,8078,3326,1900
02/13/14,400,33381,6710,10957,2226,17364,1660,12842,8117,3353,1938
02/13/14,500,33754,6804,10964,2271,17626,1696,12986,8301,3414,2009
02/13/14,600,34872,7035,11194,2414,18322,1772,13339,8634,3631,2121
02/13/14,700,36366,7359,11883,2642,19486,1890,13845,9427,3952,2317
02/13/14,800,37186,7508,12939,2762,20187,1977,14118,9872,4117,2335
02/13/14,900,37917,7572,13272,2733,20064,1996,14204,9875,4052,2250
02/13/14,1000,38645,7592,13360,2643,19871,2020,14196,9745,3895,2092
02/13/14,1100,38851,7643,13361,2577,19624,2042,14054,9700,3780,1983
02/13/14,1200,38730,7492,13426,2484,19223,2047,13896,9500,3656,1845
02/13/14,1300,38250,7362,13472,2413,18877,2031,13747,9335,3535,1736
02/13/14,1400,37722,7279,13446,2352,18400,2028,13536,9180,3484,1669
02/13/14,1500,37142,7213,13259,2285,18014,1997,13577,8997,3379,1569
02/13/14,1600,37008,7072,12868,2217,17745,1979,13698,8856,3303,1542
02/13/14,1700,37792,7200,12758,2231,17775,1966,14071,8818,3290,1516
02/13/14,1800,39725,7376,13019,2301,18016,2021,14706,9033,3358,1597
02/13/14,1900,40300,7588,13688,2424,18910,2070,15038,9533,3533,1799
02/13/14,2000,39518,7468,13845,2448,19191,2061,14730,9627,3606,1960
02/13/14,2100,38233,7324,13660,2420,19092,2013,14321,9579,3612,2034
02/13/14,2200,36528,7010,13405,2355,18661,1949,13742,9332,3537,2020
02/13/14,2300,34357,6674,13039,2239,17879,1839,12994,8830,3375,1964
02/13/14,2400,32509,6406,12346,2130,17116,1747,12334,8387,3157,1793
02/12/14,100,35761,7214,12605,2504,19040,1811,13871,9059,3771,2289
02/12/14,200,35388,7283,12194,2468,18906,1772,13997,8862,3748,2277
02/12/14,300,35430,7293,11942,2461,18988,1777,14138,8827,3734,2350
02/12/14,400,35780,7391,11838,2475,19050,1785,14411,8922,3797,2411
02/12/14,500,36955,7602,11881,2530,19448,1819,14929,9044,3870,2492
02/12/14,600,39518,8028,12087,2669,20422,1866,15803,9424,4088,2586
02/12/14,700,43467,8656,12687,2882,21572,2022,17181,10110,4425,2687
02/12/14,800,44777,8766,13637,2997,22110,2100,17532,10521,4541,2705
02/12/14,900,43925,8592,13969,2940,21882,2140,16951,10482,4452,2667
02/12/14,1000,42704,8360,14149,2848,21489,2098,16302,10359,4279,2564
02/12/14,1100,41521,8105,14167,2763,21035,2111,15664,10148,4110,2314
02/12/14,1200,40636,7813,14067,2669,20413,2095,15229,9719,3955,2135
02/12/14,1300,39702,7584,13870,2584,19778,2057,14956,9522,3834,2020
02/12/14,1400,39157,7402,13690,2521,19546,2049,14899,9379,3743,1986
02/12/14,1500,38942,7284,13497,2455,19259,1995,14921,9162,3630,1881
02/12/14,1600,39227,7305,13317,2383,19071,1979,15145,8980,3578,1821
02/12/14,1700,40165,7422,13147,2379,19184,1965,15549,8989,3559,1867
02/12/14,1800,42233,7652,13251,2443,19610,1994,16272,9156,3653,1933
02/12/14,1900,43322,7945,14025,2614,20273,2098,16757,9759,3877,2088
02/12/14,2000,42910,7988,14254,2653,20340,2089,16517,9860,3966,2128
02/12/14,2100,42129,7904,14090,2638,20250,2065,16092,9825,3946,2165
02/12/14,2200,40622,7684,13834,2570,19750,2018,15344,9588,3842,2152
02/12/14,2300,38460,7393,13328,2454,18918,1896,14444,9174,3675,2066
02/12/14,2400,36415,7005,12511,2344,18330,1819,13715,8671,3494,1997
02/11/14,100,34755,7022,12557,2459,18658,1794,12772,8732,3724,2358
02/11/14,200,34316,7040,12194,2430,18591,1763,12776,8536,3706,2347
02/11/14,300,34267,7104,11988,2424,18664,1741,12894,8481,3712,2398
02/11/14,400,34560,7184,11868,2447,18810,1741,13168,8468,3753,2457
02/11/14,500,35644,7404,11889,2500,19296,1751,13681,8736,3831,2511
02/11/14,600,38283,7783,12085,2648,20099,1858,14843,9110,4079,2599
02/11/14,700,42284,8317,12783,2869,21426,1988,16334,9881,4417,2790
02/11/14,800,43598,8554,13829,2996,22070,2071,16776,10278,4597,2815
02/11/14,900,42469,8343,14231,2964,21784,2094,16226,10289,4532,2781
02/11/14,1000,41129,7952,14208,2899,21113,2097,15592,10187,4399,2627
02/11/14,1100,40194,7692,14126,2819,20450,2066,15018,10195,4251,2471
02/11/14,1200,39257,7392,14014,2744,19854,2058,14450,10001,4095,2236
02/11/14,1300,38384,7254,13901,2685,19399,2047,14005,9756,4008,2060
02/11/14,1400,37805,7073,13743,2608,18751,2005,13779,9733,3922,2000
02/11/14,1500,37227,6915,13646,2557,18315,1993,13542,9690,3818,1916
02/11/14,1600,37247,6879,13459,2506,18184,1958,13451,9567,3772,1866
02/11/14,1700,38145,6975,13387,2513,18252,1964,13723,9560,3762,1892
02/11/14,1800,40771,7359,13570,2598,18663,2011,14598,9754,3856,1956
02/11/14,1900,43001,7889,14366,2772,19912,2149,15629,10321,4134,2166
02/11/14,2000,43072,7980,14804,2839,20386,2145,15826,10425,4234,2349
02/11/14,2100,42670,8017,14717,2824,20583,2130,15847,10333,4253,2403
02/11/14,2200,41388,7981,14543,2772,20527,2091,15411,10123,4179,2501
02/11/14,2300,39137,7643,14063,2660,19907,1986,14711,9640,4014,2403
02/11/14,2400,37103,7323,13341,2556,19389,1893,14111,9280,3866,2314
02/10/14,100,31862,6284,11752,2185,16546,1684,11000,8107,3287,1940
02/10/14,200,31236,6200,11459,2181,16298,1658,10793,8034,3250,1928
02/10/14,300,31107,6249,11323,2199,16311,1676,10979,7950,3298,1941
02/10/14,400,31345,6333,11280,2233,16514,1678,11237,8044,3335,1968
02/10/14,500,32435,6512,11393,2298,17112,1707,11741,8277,3452,2010
02/10/14,600,35011,6899,11695,2454,17998,1771,12757,8647,3698,2161
02/10/14,700,38793,7433,12502,2706,19549,1916,14096,9537,4063,2271
02/10/14,800,40467,7683,13548,2836,20481,2019,14680,10000,4242,2323
02/10/14,900,40518,7750,14019,2825,20463,2039,14621,10076,4155,2360
02/10/14,1000,39917,7537,14078,2777,20239,2053,14322,10031,4092,2374
02/10/14,1100,39377,7369,14030,2723,19963,2062,14152,9999,4045,2312
02/10/14,1200,38777,7204,13968,2660,19531,2042,13976,9821,3932,2206
02/10/14,1300,38273,7130,13840,2594,19189,2043,13655,9701,3836,2161
02/10/14,1400,37882,7020,13729,2538,18905,2033,13480,9685,3769,2080
02/10/14,1500,37525,6936,13619,2490,18620,2011,13294,9557,3676,2012
02/10/14,1600,37539,6895,13493,2453,18388,2004,13282,9441,3634,1884
02/10/14,1700,38455,6985,13418,2461,18556,2021,13569,9467,3651,1943
02/10/14,1800,40775,7404,13649,2543,18923,2057,14310,9716,3782,2112
02/10/14,1900,42789,7745,14479,2721,20160,2143,15054,10173,4047,2298
02/10/14,2000,42619,7912,14931,2768,20564,2147,15098,10309,4135,2497
02/10/14,2100,42113,7897,14855,2758,20647,2098,14966,10181,4130,2463
02/10/14,2200,40556,7738,14618,2702,20364,2072,14509,9893,4099,2479
02/10/14,2300,38171,7440,14125,2605,19692,1984,13727,9444,3931,2409
02/10/14,2400,36021,7147,13270,2506,19111,1866,13084,8956,3799,2391
02/09/14,100,32615,6210,11551,2007,15874,1655,12072,7882,3166,1814
02/09/14,200,31995,6147,11117,1946,15541,1611,11813,7661,3075,1773
02/09/14,300,31656,6075,10864,1912,15472,1577,11639,7544,3027,1764
02/09/14,400,31480,6030,10689,1901,15368,1569,11620,7516,3003,1763
02/09/14,500,31542,6072,10659,1911,15456,1572,11731,7535,3013,1749
02/09/14,600,32091,6078,10658,1936,15645,1597,11992,7599,3042,1803
02/09/14,700,32957,6259,10846,1987,16009,1620,12463,7769,3122,1838
02/09/14,800,33733,6414,11137,2059,16462,1665,12892,7962,3226,1896
02/09/14,900,34828,6655,11192,2107,16934,1692,13314,8080,3303,1992
02/09/14,1000,35483,6764,11321,2172,17233,1743,13462,8248,3390,2040
02/09/14,1100,35573,6778,11421,2196,17145,1759,13208,8474,3457,2012
02/09/14,1200,35387,6792,11421,2189,16903,1778,12800,8433,3450,2016
02/09/14,1300,35155,6766,11408,2179,16792,1792,12650,8420,3451,2019
02/09/14,1400,35090,6789,11323,2178,16691,1796,12500,8371,3440,1964
02/09/14,1500,35238,6692,11301,2145,16568,1793,12392,8360,3416,1931
02/09/14,1600,35788,6680,11330,2120,16586,1805,12369,8385,3405,1981
02/09/14,1700,36892,6840,11506,2153,16905,1822,12503,8535,3441,1994
02/09/14,1800,38896,7023,11798,2267,17407,1883,13032,8811,3553,2041
02/09/14,1900,39954,7286,12822,2424,18185,1962,13574,9399,3774,2146
02/09/14,2000,39441,7233,13271,2456,18326,1966,13538,9472,3824,2173
02/09/14,2100,38497,7141,13249,2424,18213,1944,13283,9332,3781,2185
02/09/14,2200,36937,6892,13062,2366,17706,1920,12705,9060,3652,2145
02/09/14,2300,34919,6614,12811,2291,17183,1836,12022,8698,3508,2069
02/09/14,2400,33064,6350,12227,2226,16875,1752,11427,8365,3338,1994
02/08/14,100,32067,6535,12448,2323,17746,1726,11907,8739,3604,2180
02/08/14,200,31322,6401,12023,2277,17499,1684,11684,8465,3524,2197
02/08/14,300,30966,6396,11706,2250,17401,1672,11654,8369,3515,2162
02/08/14,400,30908,6432,11547,2251,17359,1664,11626,8440,3476,2136
02/08/14,500,31265,6485,11394,2259,17366,1668,11753,8495,3490,2147
02/08/14,600,32193,6731,11454,2312,17727,1698,12028,8647,3549,2193
02/08/14,700,33675,6869,11654,2398,18234,1747,12543,8950,3662,2259
02/08/14,800,34869,7079,12090,2484,18684,1785,13038,9185,3783,2298
02/08/14,900,36252,7238,12237,2518,19055,1833,13513,9272,3829,2333
02/08/14,1000,36890,7291,12588,2540,19137,1865,13719,9377,3867,2337
02/08/14,1100,36791,7214,12737,2523,18958,1890,13712,9418,3864,2296
02/08/14,1200,36413,7048,12805,2461,18629,1881,13499,9225,3836,2198
02/08/14,1300,35985,6897,12720,2385,18259,1867,13135,9009,3703,2081
02/08/14,1400,35394,6688,12737,2309,17802,1829,12697,8869,3585,1975
02/08/14,1500,34875,6601,12595,2233,17344,1800,12189,8665,3501,1928
02/08/14,1600,34544,6524,12437,2217,17091,1792,11815,8599,3516,1898
02/08/14,1700,35025,6665,12374,2260,17250,1807,11924,8665,3551,1960
02/08/14,1800,37032,6846,12546,2310,17677,1840,12721,8974,3625,1960
02/08/14,1900,38325,7091,13202,2407,18322,1933,13509,9366,3752,2049
02/08/14,2000,38011,7029,13470,2397,18283,1928,13532,9335,3725,2065
02/08/14,2100,37443,6978,13283,2353,18112,1904,13431,9184,3665,2032
02/08/14,2200,36590,6868,13071,2292,17683,1853,13230,8962,3562,1977
02/08/14,2300,35196,6618,12711,2189,17017,1782,12818,8596,3434,1939
02/08/14,2400,33719,6451,12119,2091,16445,1711,12418,8223,3290,1873
02/07/14,100,31982,6395,12946,2416,17693,1691,11624,8840,3593,2188
02/07/14,200,31295,6305,12507,2396,17562,1655,11505,8773,3583,2183
02/07/14,300,31057,6248,12258,2396,17558,1634,11517,8704,3609,2216
02/07/14,400,31161,6276,12114,2405,17718,1632,11728,8739,3647,2238
02/07/14,500,32137,6498,12104,2473,18132,1681,12233,8904,3754,2295
02/07/14,600,34547,6815,12355,2609,19027,1775,13290,9292,3968,2400
02/07/14,700,38467,7443,12960,2808,20385,1910,14841,10050,4267,2614
02/07/14,800,40021,7571,14006,2941,21090,2005,15370,10483,4487,2647
02/07/14,900,39122,7452,14320,2931,20997,2024,14783,10550,4390,2609
02/07/14,1000,37726,7256,14318,2868,20587,2012,13833,10518,4268,2521
02/07/14,1100,36881,7025,14229,2809,20142,2011,12930,10432,4169,2458
02/07/14,1200,36103,6958,14152,2739,19647,2003,12251,10233,4066,2355
02/07/14,1300,35266,6788,14047,2675,19255,1978,11839,10104,3981,2259
02/07/14,1400,34771,6650,13921,2619,18870,1985,11583,10013,3900,2181
02/07/14,1500,34410,6601,13893,2557,18406,1950,11401,9804,3809,2099
